name,genres,year,country,producer,imdb_rating,link
Кровавое посвящение,фильм ужасов,1984,США,Ларри Стюарт,5.6,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%BE%D0%B2%D0%B0%D0%B2%D0%BE%D0%B5_%D0%BF%D0%BE%D1%81%D0%B2%D1%8F%D1%89%D0%B5%D0%BD%D0%B8%D0%B5
Каннибалы-гуманоиды из подземелий,ужасы,1984,США,Дуглас Чик,5.6,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%BD%D0%B8%D0%B1%D0%B0%D0%BB%D1%8B-%D0%B3%D1%83%D0%BC%D0%B0%D0%BD%D0%BE%D0%B8%D0%B4%D1%8B_%D0%B8%D0%B7_%D0%BF%D0%BE%D0%B4%D0%B7%D0%B5%D0%BC%D0%B5%D0%BB%D0%B8%D0%B9
Кошмар на улице Вязов,слэшер,1984,США,Уэс Крэйвен,7.4,"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%88%D0%BC%D0%B0%D1%80_%D0%BD%D0%B0_%D1%83%D0%BB%D0%B8%D1%86%D0%B5_%D0%92%D1%8F%D0%B7%D0%BE%D0%B2_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1984)"
Гремлины,комедия ужасов,1984,США,Джо Данте,7.3,https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B5%D0%BC%D0%BB%D0%B8%D0%BD%D1%8B
Кабан-секач,фильм ужасов,1984,,Расселл Малкэхи,6.0,https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%B1%D0%B0%D0%BD-%D1%81%D0%B5%D0%BA%D0%B0%D1%87
Дети кукурузы,"сверхъестественный,психологический,слэшер,триллер",1984,США,Фриц Кирш,5.6,"https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D1%82%D0%B8_%D0%BA%D1%83%D0%BA%D1%83%D1%80%D1%83%D0%B7%D1%8B_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1984)"
Дар дьявола,фильм ужасов,1984,,Кеннет Дж. Бертон,3.2,https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D1%80_%D0%B4%D1%8C%D1%8F%D0%B2%D0%BE%D0%BB%D0%B0
Вой 2: Твоя сестра — оборотень,фильм ужасов,1984,,Филипп Мора,3.7,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B9_2
Душитель против душителя,"ужасы,, ,триллер,, ,комедия",1984,,Слободан Шиян,8.0,https://ru.wikipedia.org/wiki/%D0%94%D1%83%D1%88%D0%B8%D1%82%D0%B5%D0%BB%D1%8C_%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2_%D0%B4%D1%83%D1%88%D0%B8%D1%82%D0%B5%D0%BB%D1%8F
Акула-монстр,"боевик, ,фильм ужасов, ,триллер",1984,Италия,Ламберто Бава,2.7,https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%83%D0%BB%D0%B0-%D0%BC%D0%BE%D0%BD%D1%81%D1%82%D1%80
Воспламеняющая взглядом,"ужасы,триллер,мистика",1984,США,Марк Л. Лестер,6.1,"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%81%D0%BF%D0%BB%D0%B0%D0%BC%D0%B5%D0%BD%D1%8F%D1%8E%D1%89%D0%B0%D1%8F_%D0%B2%D0%B7%D0%B3%D0%BB%D1%8F%D0%B4%D0%BE%D0%BC_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1984)"
Буйство смерти,фильм ужасов,1984,Новая Зеландия,Дэвид Блит,4.5,https://ru.wikipedia.org/wiki/%D0%91%D1%83%D0%B9%D1%81%D1%82%D0%B2%D0%BE_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%B8
В компании волков,"фильм ужасов,фэнтези",1984,Великобритания,Нил Джордан,6.6,https://ru.wikipedia.org/wiki/%D0%92_%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8_%D0%B2%D0%BE%D0%BB%D0%BA%D0%BE%D0%B2
Возвращение живых мертвецов,"комедийный, ,фильм ужасов",1968,,Дэн О'Бэннон,7.3,https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%B2%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B6%D0%B8%D0%B2%D1%8B%D1%85_%D0%BC%D0%B5%D1%80%D1%82%D0%B2%D0%B5%D1%86%D0%BE%D0%B2
Царь зла,"фильм ужасов,фильм о монстрах,экранизация литературного произведения,[d]",1986,Великобритания,Джордж Павлов,5.2,https://ru.wikipedia.org/wiki/%D0%A6%D0%B0%D1%80%D1%8C_%D0%B7%D0%BB%D0%B0
Тролль,"тёмное фэнтези,ужасы",1986,США,Джон Карл Бюхлер,4.6,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%BE%D0%BB%D0%BB%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Смертельные сказки,"комедия,, ,киноальманах,, ,ужасы",1986,,Джеффри Делман,4.7,https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D1%81%D0%BA%D0%B0%D0%B7%D0%BA%D0%B8
Техасская резня бензопилой 2,"чёрная комедия,слэшер,готик-рок,, ,нью-вейв,, ,альтернативный рок",1986,США,Тоуб Хупер,5.6,https://ru.wikipedia.org/wiki/%D0%A2%D0%B5%D1%85%D0%B0%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D0%B7%D0%BD%D1%8F_%D0%B1%D0%B5%D0%BD%D0%B7%D0%BE%D0%BF%D0%B8%D0%BB%D0%BE%D0%B9_2
Смертельный друг,"фильм ужасов,фантастика",1986,США,Уэс Крэйвен,5.5,https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D0%B4%D1%80%D1%83%D0%B3
Роботы-убийцы,"научная фантастика,комедия ужасов",1986,США,Джим Уайнорски,5.6,https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B1%D0%BE%D1%82%D1%8B-%D1%83%D0%B1%D0%B8%D0%B9%D1%86%D1%8B
Чудовище в шкафу,фильм ужасов,1986,США,Боб Далин,4.9,https://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%B4%D0%BE%D0%B2%D0%B8%D1%89%D0%B5_%D0%B2_%D1%88%D0%BA%D0%B0%D1%84%D1%83
Резня в женской общаге,"ужасы, / ,слэшер, / ,триллер",1986,США,Кэрол Франк,4.4,https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B7%D0%BD%D1%8F_%D0%B2_%D0%B6%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B9_%D0%BE%D0%B1%D1%89%D0%B0%D0%B3%D0%B5
Резня в школе,слэшер,1986,Великобритания,Джордж Дагдэйл,5.3,https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B7%D0%BD%D1%8F_%D0%B2_%D1%88%D0%BA%D0%BE%D0%BB%D0%B5
"Пятница, 13-е — Часть 6: Джейсон жив!",слэшер,1986,США,Том МакЛафлин,6.0,"https://ru.wikipedia.org/wiki/%D0%9F%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%B0,_13-%D0%B5_%E2%80%94_%D0%A7%D0%B0%D1%81%D1%82%D1%8C_6:_%D0%94%D0%B6%D0%B5%D0%B9%D1%81%D0%BE%D0%BD_%D0%B6%D0%B8%D0%B2!"
«Отсчёт тел»,"триллер,хоррор",1986,,Руджеро Деодато,4.8,https://ru.wikipedia.org/wiki/%D0%9E%D1%82%D1%81%D1%87%D1%91%D1%82_%D1%82%D0%B5%D0%BB
Психо 3,"триллер,, ,ужасы,, ,слэшер",1986,,Энтони Перкинс,5.5,https://ru.wikipedia.org/wiki/%D0%9F%D1%81%D0%B8%D1%85%D0%BE_3
Полтергейст 2,фильм ужасов,1986,США,Брайан Гибсон,5.7,https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BB%D1%82%D0%B5%D1%80%D0%B3%D0%B5%D0%B9%D1%81%D1%82_2
Ночь пресмыкающихся,"фильм ужасов,фантастика,триллер,комедия",1986,США,Фред Деккер,6.7,https://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%87%D1%8C_%D0%BF%D1%80%D0%B5%D1%81%D0%BC%D1%8B%D0%BA%D0%B0%D1%8E%D1%89%D0%B8%D1%85%D1%81%D1%8F
Охотник на людей,"детектив,криминал,триллер,драма",1986,США,Майкл Манн,7.2,https://ru.wikipedia.org/wiki/%D0%9E%D1%85%D0%BE%D1%82%D0%BD%D0%B8%D0%BA_%D0%BD%D0%B0_%D0%BB%D1%8E%D0%B4%D0%B5%D0%B9
Неоновые маньяки,"ужасы,триллер",1986,США,Джозеф Манджине,5.0,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%BE%D0%BD%D0%BE%D0%B2%D1%8B%D0%B5_%D0%BC%D0%B0%D0%BD%D1%8C%D1%8F%D0%BA%D0%B8
Муха,"научная фантастика,фильм ужасов,драма",1986,США,Дэвид Кроненберг,7.6,"https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%85%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1986)"
Извне,фильм ужасов,1986,,Стюарт Гордон,6.6,"https://ru.wikipedia.org/wiki/%D0%98%D0%B7%D0%B2%D0%BD%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1986)"
Линк,"фильм ужасов,триллер",1986,Великобритания,Ричард Франклин,5.9,"https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BD%D0%BA_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1986)"
Зубастики,"фантастика,, ,ужасы,, ,комедия",1986,США,Стивен Херек,6.1,https://ru.wikipedia.org/wiki/%D0%97%D1%83%D0%B1%D0%B0%D1%81%D1%82%D0%B8%D0%BA%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)
Затаившийся,"фильм ужасов, / ,триллер",1986,США,Дэвид Шмёллер,5.3,https://ru.wikipedia.org/wiki/%D0%97%D0%B0%D1%82%D0%B0%D0%B8%D0%B2%D1%88%D0%B8%D0%B9%D1%81%D1%8F
Колдовская доска,"фильм ужасов, / ,триллер",1987,Великобритания,Кевин Тенни,5.7,https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BB%D0%B4%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F_%D0%B4%D0%BE%D1%81%D0%BA%D0%B0
